product_id,quantity,wholesale_cost,sale_price,supplier_id
GJVPS0LEJAA6,5262,362.78,683.84,BQYGGCMA
MST6BOX6ERGM,4808,410.14,686.16,NOLWHEOG
G1XT35BET88T,5764,388.8,504.66,YPVJCYBG
NH3C7E00YPRM,5875,404.76,655.71,OGUIXVOU
88FGZ7D1KN72,2222,130.84,229.62,HXTZQIRO
M0FQHKQHCS2R,5979,434.71,632.07,IZENTRLB
TDJ9HJE79KQJ,536,32.33,48.14,SWAGDTTZ
OANW79YK3WTT,4124,414.2,690.89,SWAGDTTZ
JCGC2BMCM1NB,3425,355.12,584.17,QPKTYNBA
7729QH0CXTWP,2387,127.48,197.72,QRXHXBWR
P2IJY57JRN2J,4452,444.43,706.64,OGUIXVOU
5AA0HWKB5FRJ,495,33.28,57.91,DUVFBUSM
TXO0U8L3Q4GQ,2471,130.84,192.07,EZHEWEYV
KK6EO0H6LB4H,5930,384.85,652.71,MHZCMLCZ
8FSIZW1K5WRQ,5684,361.5,546.95,JICAIEGK
HFFSRS895NYV,4794,391.44,601.25,OLSPXPHG
LJ1HTKSXCWKL,4806,388.8,645.02,CGTJWKRL
0AL02298D19C,170,12.72,16.66,LAVNPRVJ
YG35PKBYO4TG,1757,139.37,233.03,HEZCBKOM
SQIPIAQXG8F6,405,46.69,74.75,CGTJWKRL
2Y11A2FGWSXT,1194,124.99,193.61,HEZCBKOM
POJRCL9R9144,4456,392.76,468.17,DPQPFFUJ
G1AR5ZG61U31,5516,404.76,566.66,KUAOQMJO
28Z41UQLJVZV,379,12.72,22.07,DUVFBUSM
MB1MDFQZ62GM,33,1.11,1.61,YPVJCYBG
35H6ZWIO8P2F,1151,145.48,228.99,KUAOQMJO
EKMKOQ6EJSGA,4381,466.96,768.15,YJLIZBRT
JSL20F0D4W86,5327,374.4,549.99,HXTZQIRO
TRRB1PFU8LB8,5501,406.1,765.09,OLSPXPHG
405JLMB9VHMI,1067,36.71,46.47,HEZCBKOM
O4LFK4S40YJD,3940,419.63,753.24,QRXHXBWR
75D0WS4WHZA8,5804,387.48,485.9,EFSXKIVQ
WAWA841WLUVQ,6104,412.84,732.38,UHKLZZRH
OUMN66U6MT70,3808,392.76,545.94,TDFIGLMG
OB0NI70LDL6H,3822,370.51,520.94,NOLWHEOG
Z9B43862ZTZM,2566,135.08,172.9,BQYGGCMA
IOAFX7R0OTQS,1867,126.65,200.49,BQYGGCMA
BMECQ6HSA53S,1657,116.04,145.17,IQDFAHFW
19EJ68U6FT1G,1654,129.16,174.88,CGTJWKRL
LRT1CXYD8G6X,2788,126.65,202.51,ENJXLXOS
F7494FWFZILG,5927,423.72,614.82,SWAGDTTZ
JKB4W07Q3DB0,1812,140.24,162.68,RHWMJMNM
BM7WP5P195ZG,5238,396.75,553.07,EZHEWEYV
MOWNJLUTE5HT,4462,438.86,487.57,IQDFAHFW
07B7FD62F2W6,1878,145.48,188.69,FZGMWEVU
FGDEP2A0PLPW,5829,398.08,457.39,HEZCBKOM
GVJRNUPYXUQR,660,37.71,43.44,HZOWCOWU
FE2ELG20Q498,3290,399.41,730.12,DPQPFFUJ
P7X3QX0AF2KG,4415,426.46,696.84,KUAOQMJO
WKY3Q5CCPW95,3390,422.35,512.73,OLSPXPHG
OUQLGDAL1364,5655,408.79,701.07,SJQRBKVK
1ABNNIVVCN3L,2338,116.84,176.9,HEZQXZKD
550GBF4PZQAI,2594,120.07,160.77,ENJXLXOS
R9FWW6B7NFUF,4442,370.51,637.65,HXTZQIRO
ZPECK5DXDUFQ,1636,113.64,135.0,BNHBRPJN
MBADNA9VK944,4878,361.5,626.48,IQDFAHFW
BVM41QVX4QMG,2207,129.16,210.53,NUYECSQQ
TOB4C0CYOGGF,1156,128.32,185.81,MPIEMZUH
DY7F3VM99FKO,1281,124.99,187.24,LXJSUYYL
4KY0J8XKWMUY,43,1.24,1.98,MPIEMZUH
KS32KZWBBVUJ,643,34.73,58.14,LAVNPRVJ
MQ0H4KGJJISV,4989,414.2,601.0,BNHBRPJN
D5ZYW1UJXTZF,2285,106.58,192.27,DPQPFFUJ
Q2R29ERK8OYO,4193,451.42,754.32,BQYGGCMA
U9MLZQTW9VSB,2059,131.68,149.06,BQYGGCMA
NEFX8SNE7R3T,5978,394.09,560.4,YPVJCYBG
IKG5AP18E7JY,2430,139.37,218.25,QPKTYNBA
ILMI0MKF1DGW,2213,134.22,182.0,ENJXLXOS
4VJSK06TI3SE,3357,361.5,442.48,SJQRBKVK
U882ATDE5WUN,5300,430.58,674.29,FZGMWEVU
ISMZYHS9N4VC,981,39.24,60.63,PCURFMJI
QU3PPDBIGQ9G,3485,375.7,463.99,SUQVUMHJ
96NIFRXBNYDE,5502,418.27,736.16,GIKJGYMU
QAOA7MSV580I,3795,364.07,592.71,HXTZQIRO
OT63RXJKXDPH,1173,96.71,165.76,JFAIEGHL
9RHVQPL325NV,4255,384.85,728.52,QPKTYNBA
M8QZZC8D9EFO,3417,353.85,464.25,UHKLZZRH
WJW3DJPRCSWA,687,31.39,56.78,EFSXKIVQ
TS33KNRJ5BRX,3863,458.45,825.67,SFDXZGIB
JDPFLKTXSBM8,2286,132.53,160.23,NUYECSQQ
1F1P5QIIY0E7,3783,426.46,649.5,SUQVUMHJ
2X1F7A8BJ6YB,1681,117.64,153.87,SFDXZGIB
VJLLX97XNU38,4710,426.46,679.78,GJTIPEDR
INQHE1C3CCT0,3890,445.82,679.43,QMRKWBLO
YIXSCLKURT42,2110,123.34,145.42,KRISHNOD
9BO2G0EZOAMK,5709,357.67,560.83,DPQPFFUJ
8Z0TWREDZG4K,3435,418.27,727.79,FZGMWEVU
KOAS0YCCQHEH,4853,440.25,600.94,HEZCBKOM
V3BCUCF92SCN,3957,422.35,713.35,UHKLZZRH
AIGMJPQBE5VF,4298,426.46,589.79,PCURFMJI
H6IDN2AFTXCU,1044,48.92,57.04,SWAGDTTZ
UM8538A069IQ,3332,429.2,636.93,AIDKPTTB
EUWPOOINI8BF,3048,362.78,489.39,FUFPJFER
6FZ159NMEWV8,2634,114.44,205.08,SWAGDTTZ
3VYF3LLTURA5,1864,121.7,188.64,SUQVUMHJ
8M8KWZ8AD9EG,2086,135.93,151.83,VRXUFGWV
JI56DLVXVT6K,97,3.24,5.86,KUAOQMJO
7XH7YXGRDPH6,958,46.69,78.49,SWAGDTTZ
4UHEBGD242HQ,5741,465.54,630.81,TDFIGLMG
K8PTUC097JNL,3938,367.93,650.87,FUFPJFER
W1RFE03D7U61,1747,122.52,199.71,HEZQXZKD
TIDR1DJULAY3,2253,117.64,212.81,DUVFBUSM
R9CMKNBX8UKA,3224,396.75,741.53,EFSXKIVQ
679OPQK1568Z,5170,400.75,652.02,VEAMUMSU
EYTC9RV4Z2BX,2854,143.72,183.96,KUAOQMJO
DEF42AX9ML1D,833,36.71,52.13,EZHEWEYV
FPQ92A36UYQU,3614,347.53,472.64,VVTOXNZH
K6VG1FEJ6R65,5175,375.7,583.84,LAVNPRVJ
H0GH6L4DAWBZ,3828,369.22,549.4,SWAGDTTZ
S6IQHTP6RSU2,856,32.8,42.54,OLSPXPHG
DNJLFFOVWCL9,2063,135.08,165.34,UGAGQMRP
J569UPCLEK5D,1566,126.65,216.19,DCVLDSJO
X4KY7IVGKW1U,3613,391.44,436.46,GIKJGYMU
8DQWOAGOQFZT,1899,114.44,164.79,LAVNPRVJ
U0CWZGT5DEEX,921,35.71,51.49,JBHXSXVL
Y2LI4EWQYNB5,475,36.71,47.21,OGUIXVOU
T59ZSOBYRNY7,998,32.33,42.35,KUAOQMJO
QQYTRW1TKLAN,1066,44.51,56.22,SUQVUMHJ
XQ9BPEVZIV5U,2842,122.52,188.68,VEAMUMSU
QEW6CQKPXK32,4215,408.79,553.09,OGUIXVOU
4LZPX4L0T01T,4515,414.2,603.49,AIDKPTTB
RQAGN0YNYHEH,1546,152.59,188.45,QPKTYNBA
WP5EMSJHXCY2,4863,399.41,737.31,KUAOQMJO
9H77VPMKCKIT,5544,406.1,703.37,SFDXZGIB
L5BG40TRKVIZ,2012,114.44,207.02,PCURFMJI
VDFV1MM98VK6,2189,116.84,199.91,CGTJWKRL
ZHC6CAV1LFDX,123,3.81,6.0,AIDKPTTB
4J6SMY5PFI1V,975,44.51,68.06,RHWMJMNM
QC7QOL97GARM,5540,351.32,630.27,NUYECSQQ
753HJITYPAG5,4307,384.85,643.47,LAVNPRVJ
P528FFKCDZKQ,5818,415.55,487.86,VEAMUMSU
9HFCP40X4M2U,5051,382.22,724.69,SFDXZGIB
CZQ9SG211KHX,4468,433.33,578.06,HZOWCOWU
QPBMFP7XZDV3,206,13.37,20.48,SFDXZGIB
ORG0JAA9B0AO,1178,108.91,154.22,SWAGDTTZ
OUVESU06ZHGA,1719,120.89,145.79,MMJOLQDJ
GA3L0WDULVY1,287,12.08,13.47,VVTOXNZH
U9QKSAD61R25,1482,98.2,162.32,MMJOLQDJ
PWH1HNI08H0F,1259,96.71,167.89,VRXUFGWV
197VGQ1OBXB8,4025,418.27,552.53,JICAIEGK
403YI39O9KGT,2939,141.98,180.6,DPQPFFUJ
G5D5W3BES1IS,3011,485.6,591.95,SUQVUMHJ
OYWBDO255ILJ,1485,110.48,123.85,XTRLJUWO
XHGXA2KBXV5D,1962,133.37,229.13,UHKLZZRH
K35F48LSXMUZ,898,42.37,63.22,HZOWCOWU
187LKB03EJRR,393,8.54,16.08,LAVNPRVJ
G0YXZ1R7VN9W,1965,138.51,226.33,VVTOXNZH
MT25555IN97Z,2531,118.45,178.74,NUYECSQQ
1LTECHY6LQB9,3812,416.91,637.04,QRXHXBWR
R8H4BQI6UQWC,5787,400.75,549.03,PCURFMJI
RWN80FOCP41Z,4656,422.35,697.72,OGUIXVOU
0BL61RQJV60X,736,38.73,56.89,EFSXKIVQ
5U1XS3JVA3J6,5489,380.92,423.96,MHZCMLCZ
CJAY53NCU13S,66,1.91,3.29,GIKJGYMU
51TC2ZG0J9E9,6067,400.75,565.86,ENJXLXOS
YTFNNDDSO5DW,611,38.73,54.42,MHZCMLCZ
VTELUBOV1DG4,1740,134.22,177.84,IQDFAHFW
VQIBG91E3AFG,1790,113.64,205.69,RHKGMTGJ
84EGTXGDEXQS,2177,133.37,176.72,GJTIPEDR
BLCKSWKE9DNF,2498,117.64,158.46,FZGMWEVU
5RR1PWE6WACN,1513,124.17,173.09,QPKTYNBA
SPKLGRZOX3X0,831,38.22,70.1,DUVFBUSM
TKWPB95G7T2N,2673,119.26,163.27,GJTIPEDR
HO351LX4GL6F,5591,403.42,603.52,FIOEEZUX
F5QHZSOX2UO0,5560,451.42,664.94,EZHEWEYV
F0V38I12XPKO,5056,378.3,460.01,FUFPJFER
KUJBBR8L2XJ7,4816,377.0,414.7,MMJOLQDJ
W9ZZ55IL3UIM,484,42.37,66.35,NUYECSQQ
NCFUWGE9MMNY,4903,358.94,552.41,LAVNPRVJ
NM2L5NJ1CIB8,2355,137.65,226.98,DCVLDSJO
ISJ1LB9YL4AH,4724,429.2,681.57,RHKGMTGJ
PD0D4LMNCF8K,2522,139.37,261.18,NUYECSQQ
Y2QO6VSN61CO,2422,123.34,147.51,VRXUFGWV
O2ALTV42IVDN,5762,394.09,662.86,FZGMWEVU
JH5VX0LQDFPU,6057,482.72,581.19,YJLIZBRT
I5810EMY70XV,780,39.75,62.92,JBHXSXVL
4QKL0OUF4D8L,1607,136.79,259.35,HXTZQIRO
9IYEQ5DRC4J9,2257,135.08,217.34,KUAOQMJO
HG1CTR55C5IG,4821,357.67,540.44,XTRLJUWO
HAN7D85MDV92,2132,121.7,138.49,GJTIPEDR
DMPDEOD6NGLR,4731,416.91,665.81,QRXHXBWR
54LF9W93B7SQ,5810,398.08,476.5,RSXLERYX
YAT3TJ6HHR4N,292,11.76,21.81,DPQPFFUJ
NFG5K5GTJXL3,4878,426.46,551.41,SFDXZGIB
9EIAUHN9FN8K,3487,420.99,528.34,OGUIXVOU
QNP2JFRTKP8L,1462,123.34,163.18,PCURFMJI
7EFLK7N6Y7U3,3372,366.64,405.87,AIDKPTTB
KRSCVLUAJSJK,1666,109.69,148.63,LXJSUYYL
YLJKNCT23ROK,5047,391.44,492.04,UHKLZZRH
JXIOTUZJARR2,1653,131.68,181.06,HXTZQIRO
A1ROP4UW137C,4702,441.64,815.27,SUQVUMHJ
2NA54WSMT3ND,2147,131.68,200.94,FIOEEZUX
NGADEE1CHJO3,5740,415.55,631.22,ENJXLXOS
O6IBTVCVKT7Z,437,45.05,69.24,RHWMJMNM
4L2J8E2RMD5T,2407,122.52,219.68,RHKGMTGJ
BSL0XM6CARJ5,1388,120.89,140.6,PCURFMJI
NDTPYDL0UY2Z,5399,395.42,607.76,NUYECSQQ
JSZ9KEKVEOK9,3329,491.4,891.89,RSXLERYX
GPDCRLKJZYH9,5129,402.08,762.75,VEAMUMSU
RS7WHZN43ETK,3451,403.42,724.95,HMXHTYNN
1SQHR6JFQD7V,4626,400.75,505.75,RHKGMTGJ
46P2BMLB5EFZ,1171,161.67,183.5,RHKGMTGJ
3TQMVTDX8O7R,2925,123.34,212.02,HXTZQIRO
7G57KDOHF1UZ,5284,425.09,775.36,HEZCBKOM
V9RD6JHHZ16O,4325,379.61,515.13,YJLIZBRT
LCGT9D5O705X,1579,107.35,180.46,MHZCMLCZ
9XB8RWAG29Q3,6060,425.09,650.39,AIDKPTTB
DS20YIYM67JR,6128,423.72,760.15,RHKGMTGJ
6C3NPIQSG58D,2426,105.8,167.59,FIOEEZUX
2Y8QXMJ5DCLJ,3145,370.51,676.92,QMRKWBLO
JXSQNF6WOLAH,5210,375.7,507.57,DPQPFFUJ
AEFFOUAP5MIA,1887,129.16,234.94,KRISHNOD
62X963WSMG6F,4441,370.51,554.28,NUYECSQQ
NWWYJFHGVP01,1100,137.65,208.54,SUQVUMHJ
Y93XMKFK92PA,5448,427.83,546.77,RHWMJMNM
50FEXZPP54VL,3334,367.93,634.31,JFAIEGHL
BI9DZMT5UDFL,1189,123.34,205.36,RHKGMTGJ
WI6DDEBL8BIR,3194,448.62,624.03,UHKLZZRH
CMXWPFPWC6GZ,1255,127.48,202.82,OGUIXVOU
VQFHXQ8NZ047,2137,146.36,226.42,SWAGDTTZ
F2CUVQQUGEB0,478,39.75,71.59,VRXUFGWV
HJ52IZSHQ9K3,5854,390.12,611.32,EFSXKIVQ
GNOIXKZPXKQQ,3526,425.09,774.09,VVTOXNZH
ZENPDZA9Y66S,4371,346.27,452.57,KUAOQMJO
SCCNV5NDGWCI,2678,114.44,201.07,DPQPFFUJ
K3E76XJP9OV2,3222,347.53,413.91,UHKLZZRH
J8D4GZUMI7XR,4700,394.09,664.83,CGTJWKRL
XL1YYE3R0ZX3,1888,119.26,205.25,KUAOQMJO
Y4SY2MBW3K69,2170,135.93,203.76,BQYGGCMA
QF1BPWF6A4LY,3911,399.41,576.35,GJTIPEDR
T8J7WV0OP29M,3795,410.14,755.07,TDFIGLMG
JXNVTWTJ8TEU,4105,416.91,523.64,EZHEWEYV
YW6WZUBCTCOP,4480,408.79,480.33,KRISHNOD
Y2NJOQUL5URB,357,14.37,21.43,SFDXZGIB
7XBSD9WAYOEL,2559,135.93,225.64,GIKJGYMU
1U8MHIS8VBFF,1440,121.7,134.6,MPIEMZUH
HBHEVC7J29MZ,5341,420.99,581.81,TDFIGLMG
4MGI3N17RBZX,949,35.71,51.39,JICAIEGK
Z67TJ80KHIOA,1521,137.65,207.44,OLSPXPHG
96GRDXC19E8J,1814,113.64,158.76,GJTIPEDR
UFDRDBDVHDHP,473,40.27,59.44,UGAGQMRP
Y00MOGZVQQD5,639,33.28,52.65,YPVJCYBG
OKGYB2Q65BBJ,2547,118.45,141.78,SUQVUMHJ
RPLJSCB6RLHU,3560,411.49,686.78,YJLIZBRT
7XQS9MO55BI9,3030,391.44,690.11,OLSPXPHG
BJK6DAFCTJT3,5976,362.78,406.31,BQYGGCMA
M3AVBUE31TWF,5271,358.94,566.05,HEZCBKOM
R3ZFM699DIJ7,5373,408.79,708.84,MPIEMZUH
W6YBSBMDPM5X,3804,396.75,734.78,MPIEMZUH
HQ3GELN8LXLW,968,31.39,39.27,ENJXLXOS
PWF57ASHOL7E,5430,422.35,492.04,LAVNPRVJ
A10HHY6W216W,4412,429.2,596.16,OLSPXPHG
MZ7VCD3FU293,18,1.77,2.42,RSXLERYX
WUGHSKCT0IQ2,6008,386.16,485.02,VRXUFGWV
EOIN0LQ8RC3S,5092,390.12,545.0,XTRLJUWO
TCYSKFLJ3KJ8,3282,422.35,492.46,SJQRBKVK
5L90CHHK8U2X,4715,390.12,541.49,QPKTYNBA
DTW5CFQANXF3,4067,495.77,838.84,FUFPJFER
9GPK963Q5ELN,4358,350.05,585.63,UHKLZZRH
CWPKYJ0I0CJZ,4861,377.0,451.65,QMRKWBLO
F3TP66CSDWAT,221,12.72,20.31,UGAGQMRP
4VE8JYW79056,3883,416.91,706.25,QPKTYNBA
XO88B7ZZVRT4,926,46.14,64.46,TDFIGLMG
A2LJQ28M3PY7,2570,124.99,208.61,UHKLZZRH
KGLVHTK0VXIL,5912,377.0,614.89,LAVNPRVJ
QK6U3ER9UA76,4289,391.44,582.46,FUFPJFER
Q18G5ZK4BA1J,4237,436.09,794.12,HZOWCOWU
XJ1RCWU1SGHD,212,10.84,12.03,YJLIZBRT
3WV7P6JU836X,885,40.79,45.4,QMRKWBLO
7Y6SYXHRD54F,5308,422.35,686.32,HEZCBKOM
5S7PSG2T5ZHP,5768,362.78,603.3,BQYGGCMA
BUFBX4TRI3SY,5653,427.83,528.37,LXJSUYYL
S3TKO33CG3T7,836,45.05,70.41,JFAIEGHL
5903CYQ5VQ74,1720,117.64,153.76,RSXLERYX
MJVIQPKO52XK,1020,34.25,55.01,ENJXLXOS
AIPMVOYHMED0,5285,386.16,653.38,SJQRBKVK
00TI070JQC9H,5856,427.83,566.87,RHWMJMNM
Y4T3XJ9Z2IDB,209,7.73,12.24,VEAMUMSU
7MW6RUL20SPD,1431,118.45,167.84,SJQRBKVK
3B15J9GZK57C,4032,414.2,603.9,IZENTRLB
PT04A8NVG136,4906,422.35,643.66,UGAGQMRP
JNGTB8L43CZB,2320,129.99,193.43,HMXHTYNN
9USNQ09E0UT3,6127,373.1,504.8,QPKTYNBA
SFTFKVY5ZKM0,4291,387.48,675.38,SFDXZGIB
0IK1OCSLHMJD,3118,447.22,531.74,VVTOXNZH
0EIVQWRDSI98,2272,120.89,221.23,YJLIZBRT
D1EB3ROG4TH1,5788,386.16,598.16,OLSPXPHG
FNXCDXM7HFXI,3210,481.27,842.7,HXTZQIRO
7NGBXNXKQ3JX,5061,412.84,555.68,IZENTRLB
XLWTGYSMAD4I,2493,134.22,210.19,HXTZQIRO
C8JFAWB4F9WM,3251,355.12,427.21,RSXLERYX
7FS7P7FV8SEX,5522,384.85,632.31,SUQVUMHJ
MDQ7GQNXF5BB,4138,469.81,715.05,DPQPFFUJ
G3LLKPOFF0MJ,3461,403.42,446.18,BQYGGCMA
E7R2FZUOK9AJ,1694,111.27,146.77,EZHEWEYV
4UAR148YOEZV,2966,144.6,226.73,SWAGDTTZ
VF7000DNIQDL,3715,396.75,734.38,OLSPXPHG
MUVDHRHC7E45,3019,416.91,545.74,IZENTRLB
2C1X3R3SW1IZ,5070,469.81,536.05,DPQPFFUJ
9B8TLA49DQ11,896,36.21,55.33,SUQVUMHJ
VX75LYNY7RQD,4154,402.08,479.68,QPKTYNBA
UJA6YVH99XTU,5957,370.51,651.73,MHZCMLCZ
XJ0LBZYLCUN1,1486,121.7,168.19,LXJSUYYL
TURV2O0PPP82,1179,124.99,167.49,SWAGDTTZ
8FK69S340JHT,428,40.27,56.62,MPIEMZUH
RIH6W79OE78I,5290,402.08,505.82,SFDXZGIB
XD5BMU4O9C45,4124,411.49,481.03,HZOWCOWU
7I0SRG9S6TS9,2425,124.99,226.36,FZGMWEVU
WLHYYWBA9JGR,4978,448.62,743.81,KUAOQMJO
DE6WVHQ8JY96,1216,108.91,192.77,FIOEEZUX
742EWC1PKTD2,746,35.71,48.82,LAVNPRVJ
IWI98MMDMKW3,3573,410.14,642.69,MPIEMZUH
ID0ZJVH1HN1C,4997,382.22,573.71,SFDXZGIB
ZKW8EQ95RWMW,482,33.76,42.06,HEZCBKOM
7F5X8Z3M61VO,2896,126.65,177.44,SWAGDTTZ
RW0UCIJAO1WJ,253,18.68,33.03,IZENTRLB
U3XHE024188Z,250,10.84,14.43,SJQRBKVK
QOFB3BUGB16S,4166,402.08,662.23,ENJXLXOS
JBIPB1PKSUX0,2454,116.04,175.92,ENJXLXOS
M40F4VXTEEGJ,3386,364.07,426.69,HXTZQIRO
8PP604U8EEDG,5328,412.84,487.15,AIDKPTTB
OWXZD62DTOGY,4028,422.35,522.02,HEZQXZKD
QWUD1ZU56BJT,1457,131.68,203.58,IZENTRLB
U3HZ18PPT0EO,5498,415.55,610.03,EZHEWEYV
2TLRD3VIIWYZ,4917,398.08,589.56,FUFPJFER
OK2A8WDVW52P,2157,130.84,174.8,QRXHXBWR
89NI2VZQP033,1793,134.22,183.34,BQYGGCMA
2W5VLUNL4DQA,502,29.08,34.95,SUQVUMHJ
HGPHQSUAC6JT,4116,399.41,540.0,RSXLERYX
EDR47K9LB0X1,5924,479.83,842.58,MPIEMZUH
2U47C4AO5OD2,2274,120.07,216.61,XTRLJUWO
SFQQXQLHPOEA,3598,399.41,683.39,KRISHNOD
NVPVKM6XCEV6,2651,136.79,220.64,FIOEEZUX
RI975TDP60PO,2459,125.82,167.34,EZHEWEYV
L60U06457Y4V,1210,133.37,162.18,XTRLJUWO
JVNCSREABYDR,5277,367.93,569.56,PCURFMJI
D0RDTZ6JWNQ2,1575,149.02,261.38,HXTZQIRO
ED8QYS302PUK,3155,400.75,597.52,HXTZQIRO
IADEP529KN3S,2644,124.17,160.18,SJQRBKVK
IXGMV1A1ES1C,5243,430.58,802.17,HXTZQIRO
1VRVEQGN9FTZ,2081,115.23,209.95,DUVFBUSM
YRYGDHF7EX9I,5582,468.38,631.38,OLSPXPHG
C737XINIBKNB,3776,444.43,709.31,EFSXKIVQ
RH8NIVX47NMA,1416,141.11,227.61,VEAMUMSU
5DREJQSH3ODB,526,42.37,55.12,SWAGDTTZ
K7BULZV4F1I6,2787,120.07,202.68,EFSXKIVQ
R111M8DXC6UR,2268,114.44,131.03,HEZQXZKD
C4U3P2I3740V,2030,149.91,229.81,KUAOQMJO
0YUTDMKIDOCG,5920,352.59,625.85,PCURFMJI
MAOVYPTAGGMD,964,41.84,62.93,QMRKWBLO
A9Q02UYR9TS9,4864,465.54,595.43,DPQPFFUJ
EMF13WBUI63V,4496,415.55,703.11,CGTJWKRL
TU0TU1R0OTXB,90,3.24,6.05,FUFPJFER
MWD8Q8RCED2F,3334,383.54,599.86,VVTOXNZH
KQQX6Y0BDPOW,4486,388.8,704.89,HXTZQIRO
P0MY7E1UB876,4129,414.2,499.11,JICAIEGK
KB5HVIH2UWTK,783,32.8,50.18,BNHBRPJN
XZ3BAKKA0B5B,3571,402.08,448.72,SWAGDTTZ
H6JSF5AKEL3I,3912,487.05,813.86,AIDKPTTB
9G3ESDEQPY5M,5178,412.84,720.41,KRISHNOD
M6VC09QHZB2S,5654,403.42,448.6,QRXHXBWR
EG1YPC3NEUSE,3687,412.84,459.9,HXTZQIRO
0073J06PLK1O,5267,410.14,768.19,GJTIPEDR
45JNKNO4EAP7,2105,125.82,210.37,JFAIEGHL
10W3WQAU0B2W,3223,472.66,613.51,HZOWCOWU
Q9PKKAY6IBZB,1587,119.26,192.6,QMRKWBLO
2UGB7F906CRX,1674,143.72,215.72,SJQRBKVK
LOF27FFWJCBF,522,41.31,53.87,LXJSUYYL
PX0SP4ETE4ES,1743,123.34,151.21,JICAIEGK
6G75EW50S1SF,779,39.24,65.65,EZHEWEYV
5Q5WLQC41DXR,3601,353.85,653.91,IQDFAHFW
WIY6DOCVXEDP,622,47.8,54.49,KUAOQMJO
XJWIZK2XU6GQ,5259,440.25,550.31,HEZQXZKD
BXL15YN0SUIM,243,14.71,19.05,KRISHNOD
LKCRK3BBIXQ3,2574,136.79,150.61,EZHEWEYV
Z6N9OCREJBOY,3651,443.03,772.2,QPKTYNBA
KMRPOX17OO4B,5045,391.44,721.82,HXTZQIRO
K8T44RBIFNVJ,5401,427.83,749.13,QRXHXBWR
CCZCR079ILC8,5224,357.67,493.58,OLSPXPHG
L3BSAHUAWYS3,1192,128.32,198.0,JBHXSXVL
FAVE3WBDMVZ2,4092,433.33,648.7,MHZCMLCZ
UWBCCXV10HR2,2721,134.22,184.82,DUVFBUSM
BJFPG34U65R2,95,3.62,6.24,ENJXLXOS
N3C6V8L1BONS,3831,447.22,504.46,XTRLJUWO
EZE9JGII6I31,1726,130.84,168.78,HEZCBKOM
MA8Y9WF4ZN2P,4940,373.1,662.25,DPQPFFUJ
TX3IRYJR0TQD,4280,431.95,742.09,XTRLJUWO
S7JSBRZ025MK,5622,403.42,728.58,EFSXKIVQ
X898OPAEIB1I,3541,398.08,726.5,QRXHXBWR
AWNN04WW5UO3,4508,352.59,402.66,RHKGMTGJ
CAA8CD3RSM74,4041,374.4,441.04,FIOEEZUX
CWEXY33CDEVO,3872,414.2,701.65,XTRLJUWO
QNG4X9HVA9R6,4484,361.5,530.32,KRISHNOD
K7WU8C7IY0TF,1259,124.17,137.95,NUYECSQQ
GXDHME5XX72V,5480,410.14,578.3,NOLWHEOG
WNGC89FW0K3A,3397,522.3,953.2,IZENTRLB
W7J8B4IWIO59,793,41.31,58.08,GIKJGYMU
L06RC5EWNLCT,469,25.98,39.91,SJQRBKVK
2WM0AKWYRUSG,5015,392.76,462.67,QPKTYNBA
EL7M46BAF73L,2949,117.64,199.64,DUVFBUSM
SDYJGCLYZVI0,1948,143.72,206.24,MMJOLQDJ
W9NPEUI5X7AC,3899,436.09,688.59,CGTJWKRL
P500VT8X1FXB,5263,392.76,552.22,SJQRBKVK
4W155DRIE7WG,582,39.75,61.57,OLSPXPHG
CZK2A2259MIR,4654,400.75,644.01,SUQVUMHJ
5HYJZYAS3DB4,1379,149.91,283.03,AIDKPTTB
Q6QQV8JQY1SP,612,34.73,55.15,EFSXKIVQ
VW8DASPBVNRP,1606,119.26,175.79,SWAGDTTZ
MWMDVSBKDANP,5741,404.76,468.31,RHWMJMNM
B3Z5H3GZ9MUH,2120,117.64,181.87,JICAIEGK
APF5KL7NUE2J,1161,135.93,223.6,IQDFAHFW
ATX6JQMGEIVP,915,36.21,48.3,SWAGDTTZ
53COFE0Q01Q6,870,34.73,41.33,BNHBRPJN
OL98MLPLZGQT,1739,112.85,149.75,PCURFMJI
K1H23YYZMLQC,5289,422.35,792.75,CGTJWKRL
LCCVM38R6TKU,2016,129.99,153.13,OGUIXVOU
FUKBC53K4NHW,3480,375.7,693.54,BNHBRPJN
8XU5KXY2E1L0,3809,458.45,644.12,MHZCMLCZ
XSYO7ROAZEHG,462,42.37,47.75,JFAIEGHL
QNS0DENHDBLN,517,33.76,49.49,FIOEEZUX
Y38P20X2BCA5,5983,448.62,557.19,KRISHNOD
SZZPTT50ZDSI,128,4.42,5.16,KUAOQMJO
W01QPCFE7E0X,1512,144.6,251.31,EFSXKIVQ
M5FLMYGKMQR3,6126,429.2,760.97,DCVLDSJO
JUMVBFSS8O9H,3128,355.12,394.18,RSXLERYX
0LF2X7JAYJTM,575,42.9,57.36,QRXHXBWR
5UCXFFPT8FSN,4170,338.76,517.63,VEAMUMSU
A7UE978OOKI1,3167,360.22,639.03,DPQPFFUJ
9VZW5FZ0XRQS,3709,414.2,632.9,FIOEEZUX
1NB57CCPS4CT,1673,116.04,212.93,UGAGQMRP
A6DWJ2MEB5E2,4701,380.92,685.66,DPQPFFUJ
